transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
2462.82,42,43048.99,11,12,6.56,electronics,0
2612.25,37,149578.88,14,12,1.45,utilities,0
6838.69,39,24138.33,15,16,27.39,electronics,0
5718.04,29,26607.48,15,16,4.65,travel,0
2700.07,30,55963.18,12,20,14.58,grocery,0
3591.25,25,77957.15,14,13,8.32,utilities,0
8007.58,30,18724.41,17,12,7.97,electronics,1
9286.81,29,71269.23,10,14,27.14,travel,0
6129.01,52,44095.61,10,10,6.72,entertainment,0
5591.27,30,74037.78,13,16,11.62,electronics,0
1949.64,28,162155.01,18,15,2.63,grocery,0
7552.94,32,52452.72,14,16,9.02,travel,0
14652.27,37,40759.64,15,15,8.46,travel,0
8000.25,58,48303.49,18,11,19.75,travel,0
1984.53,24,33066.22,18,7,8.94,travel,0
24488.12,33,169153.3,18,15,3.53,entertainment,0
3842.6,18,78554.67,22,8,25.73,travel,0
1402.88,19,101619.61,13,13,2.53,entertainment,0
2307.54,26,80976.6,11,10,12.27,grocery,0
8047.26,33,69984.55,18,16,14.98,entertainment,0
5343.08,30,72099.74,14,16,21.59,grocery,0
883.98,26,58955.07,14,14,2.41,entertainment,0
12778.76,38,51526.88,12,13,1.77,electronics,0
2704.12,27,52750.73,14,20,8.27,entertainment,0
2669.29,21,64950.09,17,15,15.41,travel,0
3681.17,29,26815.66,13,15,6.41,grocery,0
3766.59,22,113681.25,13,10,28.19,entertainment,0
8770.54,42,32243.05,19,14,9.79,electronics,0
2782.41,46,85054.61,20,14,11.24,grocery,0
3220.73,38,98203.32,9,14,26.45,travel,0
1883.93,47,144982.48,11,13,26.43,entertainment,0
5058.05,40,28972.55,14,23,18.37,grocery,0
13684.64,18,174010.81,12,16,28.87,grocery,0
7005.99,49,30313.8,22,7,4.77,grocery,1
8785.42,24,89927.39,24,20,10.05,electronics,0
837.97,44,72703.25,14,18,0.73,grocery,0
6586.77,31,72559.95,12,18,22.06,utilities,0
5265.67,19,27103.56,30,7,14.23,travel,1
9801.04,19,125950.84,13,17,1.44,entertainment,0
2521.65,19,31164.47,11,15,14.52,electronics,0
2281.94,27,94255.37,13,9,16.25,electronics,0
6331.32,49,40445.29,12,22,11.82,utilities,0
12291.41,23,70080.55,11,15,9.62,entertainment,0
5624.78,28,24164.14,13,8,21.34,entertainment,0
5002.02,22,69347.93,12,22,18.84,electronics,0
7081.05,31,23226.48,21,11,16.88,electronics,0
7591.37,39,51194.77,13,14,25.33,travel,0
2087.26,29,26905.31,12,23,14.23,grocery,0
21958.72,25,170232.74,14,11,10.88,grocery,0
1734.07,50,93664.79,26,18,28.11,grocery,0
9339.92,40,54560.59,38,1,43.41,grocery,1
14743.93,23,94202.33,14,19,1.71,entertainment,0
3240.0,26,103296.18,14,16,4.74,utilities,0
7285.45,18,17599.69,34,5,7.13,grocery,1
1608.82,34,39357.48,14,12,20.79,utilities,0
3626.75,31,157404.65,11,20,9.65,grocery,0
6168.09,50,63047.11,14,19,1.68,utilities,0
9661.1,22,23855.87,10,16,17.87,travel,0
6515.07,38,50355.06,38,5,128.36,electronics,1
1716.75,23,178364.1,15,19,2.32,utilities,0
9257.46,30,83542.88,14,15,3.33,entertainment,0
1032.39,23,111606.49,18,9,15.77,electronics,0
2650.52,35,28832.79,16,12,28.44,travel,0
1995.03,46,46429.74,19,11,22.4,electronics,0
2606.58,18,40586.28,14,10,11.35,grocery,0
5012.19,18,78657.88,14,8,4.03,travel,0
6381.31,51,50902.77,21,15,0.42,utilities,0
3374.87,29,66802.88,13,14,6.97,entertainment,0
1946.48,58,33908.57,14,21,14.83,utilities,0
10378.68,27,25935.8,22,16,12.34,utilities,0
3452.25,41,113106.89,16,16,11.42,travel,0
2275.38,29,70594.26,14,11,0.78,entertainment,0
10074.09,30,26653.17,21,15,19.57,entertainment,0
1738.08,44,34313.73,15,12,1.64,utilities,0
8161.95,21,40716.56,15,14,16.86,grocery,0
2780.82,45,26558.7,12,11,11.63,travel,0
9580.74,28,48682.69,16,11,2.71,utilities,0
4032.47,26,98622.27,18,15,32.22,entertainment,0
18723.93,29,40349.23,24,11,16.56,electronics,0
5451.93,40,36322.84,27,0,23.88,electronics,1
4836.32,26,166350.44,16,14,24.33,entertainment,0
1525.04,32,146600.65,13,10,9.89,utilities,0
5978.65,32,82030.3,14,12,0.52,grocery,0
2294.93,21,44807.58,13,14,10.71,electronics,0
3332.44,30,48014.95,20,15,2.12,travel,0
2426.54,34,93673.51,12,9,6.76,utilities,0
6416.97,31,38155.13,14,10,5.44,entertainment,0
5292.3,47,24585.29,11,18,18.6,travel,0
1979.66,33,64615.05,14,15,3.3,utilities,0
3808.52,18,85022.79,14,9,2.97,entertainment,0
20352.58,32,71605.67,17,20,2.05,electronics,0
9620.8,40,86156.47,14,12,24.26,entertainment,0
2786.41,27,136198.99,13,8,11.4,entertainment,0
6963.33,25,65034.72,17,19,9.96,travel,0
9810.13,21,70187.68,18,13,13.98,travel,0
4363.29,39,136473.63,13,13,1.68,utilities,0
1565.99,34,80651.92,18,10,11.09,grocery,0
7190.94,59,69043.69,14,6,3.23,entertainment,0
4671.45,19,200553.57,14,14,17.19,entertainment,0
4647.06,32,63653.37,20,16,21.47,grocery,0
2272.09,28,70072.06,24,1,26.32,travel,1
1124.72,19,90550.57,13,18,2.0,utilities,0
3882.31,28,52688.56,17,13,26.76,entertainment,0
1144.01,35,110959.68,18,11,9.56,utilities,0
10273.98,19,136746.71,18,8,8.49,electronics,0
3224.86,31,38960.24,13,12,1.83,entertainment,0
1859.57,18,133434.94,19,9,26.17,grocery,0
3098.92,34,199022.29,13,8,6.98,entertainment,0
2907.31,32,28377.88,14,12,1.95,utilities,0
1383.46,35,35376.25,13,16,34.45,electronics,0
10916.77,39,13311.07,22,1,83.96,grocery,1
12589.44,32,90730.96,20,9,10.11,travel,0
2681.74,36,101693.4,19,11,29.57,travel,0
15910.49,26,95269.95,28,3,44.88,grocery,1
14918.48,31,96246.8,15,11,10.35,entertainment,0
10879.97,46,92976.95,15,17,3.18,utilities,0
4141.65,31,22783.93,12,13,2.5,entertainment,0
5979.72,18,50984.29,34,4,94.7,travel,1
5287.26,52,34552.16,11,13,1.67,grocery,0
12958.54,46,26122.01,27,3,104.71,electronics,1
6987.19,41,28807.27,13,13,11.68,travel,0
1301.86,54,23211.04,12,14,16.77,grocery,0
10128.12,39,61084.37,13,18,25.54,electronics,0
6904.22,32,30671.33,13,13,4.75,electronics,0
5482.19,29,37469.04,26,15,16.48,electronics,0
2525.28,28,33451.22,10,14,2.5,travel,0
3694.99,30,44405.48,20,16,10.53,travel,0
5657.33,24,89370.43,11,14,0.55,travel,0
6124.36,48,82695.19,13,17,14.71,electronics,0
2423.71,31,84288.18,10,8,6.05,entertainment,0
5482.46,40,34310.28,14,12,15.5,grocery,0
9857.77,52,28106.68,12,13,7.92,utilities,0
6483.93,24,103916.02,29,2,66.26,electronics,1
10599.68,23,76304.34,35,5,92.13,grocery,1
3749.64,40,69866.75,12,23,20.82,grocery,0
10195.62,25,56904.96,13,8,28.0,travel,0
8549.78,35,35241.71,10,20,10.69,utilities,0
2452.29,33,102632.99,18,8,3.49,entertainment,0
11036.55,25,39664.11,19,12,13.57,electronics,0
8710.49,25,40037.47,9,16,4.04,travel,1
5079.42,41,52386.17,19,11,3.05,entertainment,0
11959.85,19,38240.21,12,19,6.13,grocery,0
5323.99,51,44508.88,13,17,1.37,electronics,0
3429.27,33,86966.07,15,13,17.86,entertainment,0
4142.03,29,50976.23,14,15,1.89,electronics,0
3037.64,30,94312.42,25,15,20.5,entertainment,0
7651.3,36,37503.51,30,11,5.14,utilities,0
11027.12,49,61086.23,13,13,4.22,entertainment,0
8710.92,31,131789.42,10,12,2.61,entertainment,0
4736.94,36,99888.1,16,15,22.45,entertainment,0
2263.24,40,66867.66,11,15,1.93,electronics,0
4589.56,24,79132.0,14,16,14.41,grocery,0
2753.59,25,53204.34,16,12,15.55,utilities,0
4414.78,29,73087.88,13,16,6.35,entertainment,0
3642.07,24,118196.68,13,11,2.93,travel,1
2649.63,36,69735.78,14,13,14.98,electronics,0
9504.94,37,122125.8,14,11,10.99,electronics,0
20110.77,22,42522.94,13,19,21.0,travel,1
8349.07,31,64718.65,13,18,9.26,entertainment,0
5947.59,31,39206.07,14,13,11.4,utilities,0
3169.27,49,95681.3,18,16,1.62,utilities,0
4538.13,21,51779.43,20,17,6.8,grocery,0
4785.05,23,39622.56,13,23,29.28,utilities,0
2799.8,51,309476.75,14,15,14.4,utilities,0
5877.1,20,66210.73,20,10,21.06,grocery,0
6426.18,20,134334.5,20,17,2.92,travel,0
5010.45,29,119080.01,22,16,8.24,travel,0
8344.16,33,59404.31,13,14,16.39,entertainment,0
2636.33,49,98511.94,13,12,18.74,utilities,0
4884.59,29,49645.03,13,18,7.15,grocery,0
5185.9,18,24421.31,15,11,13.68,entertainment,0
12448.31,29,46626.26,18,9,13.65,grocery,0
952.56,32,67337.68,15,13,3.01,grocery,0
2517.92,32,115583.66,12,7,15.36,entertainment,0
4250.77,25,68765.83,13,15,1.66,entertainment,0
5214.1,39,91278.39,20,19,8.94,travel,0
918.58,25,43816.72,17,21,21.17,electronics,0
16867.83,24,79428.2,13,17,26.01,grocery,0
3631.19,23,63531.04,14,10,34.24,travel,0
2108.11,24,38628.6,12,18,27.97,entertainment,0
4233.22,25,56977.55,13,10,19.58,utilities,0
3261.05,30,55412.93,12,22,15.2,utilities,0
2202.71,41,113222.87,23,21,6.54,utilities,0
6751.36,27,44156.71,11,1,20.33,travel,0
10037.04,31,47809.41,19,13,9.46,grocery,0
6004.8,50,42831.81,15,14,16.64,utilities,0
1600.04,20,22630.15,20,15,13.29,travel,0
3024.58,18,58225.94,13,12,30.95,travel,0
5635.44,45,57206.38,17,14,1.73,travel,0
2407.71,51,76769.56,13,13,18.08,utilities,0
2105.16,45,41321.06,14,10,15.57,utilities,0
3624.74,29,46291.34,14,13,25.82,travel,0
4791.98,24,98315.26,19,15,7.02,travel,0
3041.75,22,71401.62,11,16,15.05,utilities,0
6488.09,23,86842.58,14,22,16.63,electronics,1
21873.07,25,85286.91,34,4,52.93,grocery,1
5086.03,24,59936.8,19,9,13.28,grocery,0
6140.85,22,26799.79,13,14,2.67,entertainment,0
9193.13,33,169312.43,23,19,22.32,electronics,0
2748.53,55,77625.44,15,10,12.52,entertainment,0
5423.73,26,111355.86,13,10,3.46,entertainment,0
10810.76,26,187838.19,11,13,13.19,entertainment,0
16915.04,26,66071.92,17,18,10.03,travel,1
1121.03,22,31036.08,13,12,6.06,travel,0
2252.26,50,64732.4,18,19,7.56,grocery,0
3976.89,33,78250.23,18,16,0.17,travel,0
6686.0,29,61103.99,11,20,2.18,travel,0
5775.55,28,105124.08,16,16,25.14,travel,0
5366.68,45,57555.8,14,12,13.67,utilities,0
3137.78,54,73539.91,13,16,4.95,entertainment,0
767.43,25,80145.1,14,17,28.23,grocery,0
20821.88,30,201764.86,13,10,16.71,travel,0
19079.28,18,21457.59,23,4,150.31,electronics,1
4116.87,20,65035.81,13,5,8.78,travel,0
12129.02,32,95962.04,13,15,2.16,entertainment,0
3449.74,18,63374.56,14,7,3.34,electronics,0
4252.06,40,65629.88,11,11,13.12,entertainment,0
4810.43,31,41281.2,12,23,6.14,utilities,0
1910.39,23,19790.71,19,13,6.01,electronics,0
3120.43,29,83352.75,18,15,8.35,electronics,0
2054.51,26,97202.55,21,19,9.75,grocery,0
2125.67,31,96013.51,13,21,15.09,travel,0
3036.33,25,67063.98,20,16,10.41,electronics,0
2364.83,28,38334.23,12,15,4.27,electronics,0
2002.17,34,92205.42,13,20,17.19,utilities,0
3310.79,43,168169.68,13,10,27.59,entertainment,0
2774.54,44,81389.15,13,13,20.21,electronics,0
2094.21,35,141427.84,21,11,10.21,utilities,0
2768.41,41,93244.95,18,11,18.12,utilities,0
10028.59,41,92266.25,8,11,1.46,utilities,0
5864.4,24,58355.32,10,15,33.2,travel,0
4331.44,30,53074.59,13,14,18.18,grocery,0
3541.05,43,152912.79,17,14,2.01,electronics,0
11259.69,28,47596.13,16,10,7.73,utilities,0
2881.32,35,55239.11,11,4,21.97,electronics,0
3071.48,24,48150.76,14,16,8.39,entertainment,0
5207.5,27,94442.87,10,11,2.76,entertainment,0
3481.18,22,48237.72,14,14,6.26,utilities,0
2230.96,22,35413.86,11,10,3.14,electronics,0
3484.59,30,131779.13,14,13,9.62,travel,0
4025.78,48,57641.96,14,12,6.11,electronics,0
10582.19,24,79119.29,25,21,55.34,electronics,1
8738.13,18,157222.03,14,11,8.83,entertainment,0
2128.85,38,67859.91,13,14,6.49,utilities,0
4719.78,26,132198.02,18,11,1.8,electronics,0
1919.93,34,133252.12,18,14,2.21,utilities,0
3291.0,28,118224.05,11,13,1.3,grocery,0
2601.26,29,37801.43,14,12,29.05,grocery,0
1741.72,19,47028.05,14,11,14.61,electronics,0
9458.68,57,154791.83,9,14,13.5,electronics,0
2217.89,33,26273.88,13,15,5.03,entertainment,0
3730.26,54,21147.21,13,12,22.36,grocery,0
4599.01,25,125087.89,11,14,26.17,grocery,0
9749.24,25,47886.79,14,21,25.98,electronics,0
3558.0,32,96262.86,17,11,3.07,electronics,0
2280.45,22,22948.4,14,18,18.82,utilities,0
3621.21,51,83833.37,11,8,4.3,travel,0
5090.42,31,107198.46,26,12,22.48,electronics,0
2180.49,47,88627.54,11,16,26.4,travel,0
3240.84,24,38003.24,10,11,7.15,travel,0
4272.9,29,57450.44,14,13,1.98,travel,0
2715.56,19,40617.03,12,13,13.25,utilities,0
15411.59,27,22544.66,31,21,16.3,entertainment,0
2311.94,29,77438.31,14,12,12.26,grocery,0
6400.9,34,98432.42,14,12,13.0,entertainment,0
1825.01,43,52831.67,21,8,4.28,electronics,0
4554.12,35,53381.7,13,18,16.19,entertainment,0
8758.71,33,73159.45,12,15,12.95,grocery,0
5838.11,30,43470.43,19,15,15.61,utilities,0
23758.26,30,36590.51,19,18,28.65,grocery,0
1199.31,25,53046.1,14,12,5.27,grocery,0
11832.07,24,46933.96,14,16,9.76,utilities,0
6998.9,25,165066.36,15,15,2.94,entertainment,0
2900.94,36,42112.18,18,15,16.61,grocery,0
2811.54,44,54838.62,12,21,9.66,utilities,0
16747.34,44,37985.11,10,12,7.29,utilities,0
8076.44,25,245498.6,13,8,13.3,entertainment,0
2258.94,48,125890.79,14,14,17.53,utilities,0
2013.98,39,39196.29,16,11,19.95,electronics,0
7959.95,34,152029.79,13,18,20.76,grocery,0
3744.1,21,56584.07,10,10,13.07,electronics,0
7303.83,35,51669.86,23,4,3.37,travel,1
7423.49,18,117346.14,13,17,13.59,travel,0
5702.15,26,28116.55,12,11,14.87,travel,0
4341.18,30,40891.95,10,12,22.07,travel,0
5341.55,29,59560.28,14,14,7.01,travel,0
2451.39,30,37267.66,15,13,21.81,grocery,0
3048.52,34,98894.16,12,12,25.19,utilities,0
2730.77,18,34090.44,16,11,20.6,utilities,0
17159.63,36,69269.51,17,5,7.54,utilities,0
2556.81,48,48669.15,11,16,9.33,travel,0
4441.74,45,89369.37,16,16,2.34,utilities,0
3828.15,18,82049.15,19,14,2.16,electronics,0
3235.98,43,79933.89,7,20,8.66,electronics,0
7599.16,26,204970.05,17,15,19.4,entertainment,0
11487.89,19,130109.83,14,16,24.82,utilities,0
2570.92,31,116842.74,18,20,0.77,grocery,0
9698.97,52,76756.32,13,13,2.56,utilities,0
1175.56,30,62690.86,14,13,4.7,utilities,0
3542.66,24,130865.88,13,11,14.53,utilities,0
9659.84,29,17184.72,32,3,62.05,grocery,1
7573.99,24,75748.73,12,17,18.85,utilities,0
6001.34,32,45990.21,14,15,0.71,travel,0
18977.46,34,49233.17,10,9,12.98,entertainment,0
3149.66,33,145658.83,12,13,15.24,grocery,0
1648.13,29,102694.35,14,16,6.81,electronics,0
2008.65,50,40428.01,13,16,18.97,utilities,0
2011.08,28,61408.98,14,9,22.66,entertainment,0
16567.36,19,20195.22,25,20,15.37,electronics,1
6940.71,23,60106.07,14,15,2.9,travel,0
3775.2,25,35648.38,20,12,18.34,electronics,0
8675.0,39,82430.78,15,17,3.93,utilities,0
1322.14,32,18374.68,20,16,16.57,utilities,0
1539.41,18,116095.69,14,13,10.11,grocery,0
1946.09,44,29067.47,13,10,7.87,grocery,0
3799.88,28,87742.54,11,13,6.68,entertainment,0
12184.86,23,38069.49,10,16,8.45,travel,0
4456.02,30,282302.7,10,8,12.17,entertainment,0
6425.58,25,59263.38,13,14,0.85,electronics,0
5252.74,31,40274.49,17,13,27.1,grocery,0
13818.6,31,92662.21,14,19,5.98,utilities,0
4728.24,53,176650.3,19,6,26.72,entertainment,0
4515.3,56,109572.34,11,19,0.46,travel,0
3779.3,53,118841.9,13,19,16.9,utilities,0
2344.84,28,151253.73,17,13,3.51,travel,0
6149.56,22,78461.97,20,12,15.64,utilities,0
2341.61,46,64210.38,13,8,5.61,electronics,0
2389.4,22,32540.23,13,18,0.55,grocery,0
2467.81,47,63807.88,17,14,9.32,electronics,0
2896.8,20,43332.25,17,13,21.53,entertainment,0
8444.29,46,108522.64,32,0,16.28,electronics,1
4320.87,24,150993.51,14,16,3.99,utilities,0
4474.85,28,28595.64,18,12,6.48,travel,0
8485.58,18,138389.34,10,12,10.99,entertainment,0
1905.82,21,43497.4,20,12,26.85,travel,0
4173.99,21,92597.68,13,16,9.2,travel,0
2990.73,27,148355.57,14,18,18.01,utilities,0
16214.45,39,166720.69,15,17,4.48,entertainment,0
5221.19,19,44380.32,14,22,3.46,grocery,0
17877.51,42,22889.39,15,11,22.36,utilities,0
9166.23,37,233268.21,14,15,2.46,entertainment,0
8671.35,27,66560.05,14,13,33.35,grocery,0
6881.16,43,37026.12,28,9,100.3,travel,1
2607.19,27,135339.74,13,16,2.11,entertainment,0
4235.94,19,116188.32,19,18,7.89,utilities,0
4431.67,27,69118.19,11,16,18.63,utilities,0
3554.5,37,174655.34,20,8,2.72,electronics,0
12363.72,29,36519.84,20,7,8.35,travel,0
10254.17,27,68033.42,14,15,1.94,travel,0
11241.46,25,88761.69,17,12,11.29,entertainment,0
2039.1,26,118979.82,13,13,9.56,grocery,0
2530.5,41,31359.22,18,16,38.94,utilities,0
5520.91,25,127773.57,21,7,7.65,entertainment,0
4127.8,18,39482.27,12,21,7.44,electronics,0
10982.71,38,30490.36,12,16,3.66,utilities,0
5161.78,46,49342.32,11,11,31.04,entertainment,0
5746.2,31,137958.64,13,16,29.78,travel,0
3610.73,35,30365.99,19,10,0.53,electronics,0
7281.58,23,180441.61,11,13,12.61,utilities,0
3798.43,30,72544.49,14,11,12.72,travel,0
6210.51,27,39356.25,13,9,1.98,entertainment,0
4246.85,44,84634.54,16,14,26.68,grocery,0
1591.38,38,24212.97,14,16,9.28,grocery,0
3885.53,27,13590.91,14,13,12.57,utilities,0
9182.1,29,100554.15,17,10,8.14,travel,1
2433.2,24,60625.95,13,20,0.0,grocery,0
4595.77,46,30403.39,18,9,2.35,utilities,0
4247.86,48,96369.2,10,13,14.23,utilities,0
7552.81,19,71173.49,14,13,11.95,utilities,0
1277.39,30,63684.28,10,16,22.94,grocery,0
2913.54,36,82813.73,14,14,2.98,utilities,0
1768.0,29,32171.55,13,13,19.56,grocery,0
2955.8,32,140707.02,13,9,4.67,entertainment,0
1872.55,26,28043.04,13,11,0.0,utilities,0
11690.4,18,67997.39,22,14,10.97,travel,0
3751.6,29,21253.25,17,19,18.16,travel,0
4935.15,49,55306.79,13,17,7.89,utilities,0
3350.79,29,79868.27,11,15,17.8,utilities,0
7003.68,27,61717.42,27,12,17.19,electronics,0
11182.54,30,54731.31,18,20,13.14,utilities,0
6130.73,22,112999.37,15,23,9.74,grocery,0
2590.89,32,128459.94,13,17,27.23,grocery,0
6949.82,36,25659.0,12,10,3.27,travel,0
8978.31,52,52588.88,14,17,19.46,utilities,0
7852.82,29,164392.81,14,19,5.78,utilities,0
3529.45,30,67709.95,14,14,2.89,travel,0
1927.97,32,55722.06,14,16,3.03,grocery,0
2488.54,32,59999.85,14,11,18.56,electronics,0
6194.95,34,25816.47,24,7,21.62,electronics,1
7484.86,53,121393.25,14,16,25.23,grocery,0
3324.34,19,75198.01,17,12,22.05,utilities,0
5220.48,26,29965.07,11,14,7.08,electronics,0
4596.17,51,39127.54,13,9,21.95,entertainment,0
4330.72,59,92940.08,10,13,28.08,entertainment,0
13704.81,35,37947.77,27,1,19.08,electronics,1
4667.95,21,79208.68,20,13,23.95,travel,0
3268.66,29,84689.09,18,11,12.74,grocery,0
2606.99,18,49793.74,13,12,6.72,entertainment,0
5734.78,36,118681.69,14,11,2.47,entertainment,0
1835.89,40,82612.86,14,17,9.96,utilities,0
4336.49,28,125314.56,13,19,10.74,entertainment,0
3048.27,48,32547.09,11,15,0.93,entertainment,0
4804.5,23,46010.15,13,19,13.11,grocery,0
6930.83,21,45172.97,22,8,9.21,travel,0
16220.61,22,101790.86,27,22,2.66,grocery,0
7953.44,25,37794.89,27,10,101.6,travel,1
17223.8,18,48746.54,20,14,13.98,travel,0
3322.37,32,151875.25,14,16,10.08,grocery,0
4321.7,33,50557.75,13,11,17.98,entertainment,0
6448.76,29,36798.54,22,10,18.19,electronics,0
5304.09,32,48452.55,14,14,16.03,entertainment,0
1859.04,43,36118.11,12,15,14.02,entertainment,0
8242.87,26,59881.18,21,13,2.4,grocery,0
925.4,29,38273.08,14,10,8.69,grocery,0
1274.57,33,75835.17,14,15,10.66,electronics,0
9703.25,29,80601.4,19,13,8.07,travel,1
11642.68,24,92895.71,15,20,16.44,utilities,0
21136.56,27,51864.51,20,0,8.55,electronics,1
6017.8,28,60891.28,19,11,2.71,grocery,0
3421.76,28,76302.93,20,18,2.08,utilities,0
5105.32,42,54967.82,22,2,31.11,travel,1
15457.36,47,109274.62,20,11,19.02,entertainment,0
22330.73,26,44108.32,25,0,29.13,electronics,1
4745.86,25,143583.15,18,9,7.56,travel,1
2989.42,26,30823.36,18,15,3.82,electronics,0
5531.42,33,111579.43,21,11,6.25,grocery,0
9697.62,39,38823.96,12,15,18.83,entertainment,0
3626.68,25,71938.81,18,15,16.29,electronics,0
2536.13,36,66498.16,13,13,14.41,utilities,0
8853.03,27,96631.38,36,3,23.54,electronics,1
1734.22,31,78841.03,14,16,9.3,utilities,0
3580.29,30,218105.5,17,13,10.26,utilities,0
11291.22,32,80154.09,11,13,13.01,entertainment,0
19680.08,24,82402.61,31,9,26.54,electronics,0
2106.13,38,63894.82,11,18,24.96,electronics,0
10335.9,39,46037.5,13,13,29.12,electronics,0
3820.01,18,54356.16,14,14,21.68,utilities,0
2057.5,48,95553.37,11,21,2.86,entertainment,0
3519.63,27,56843.07,14,21,14.57,grocery,0
9371.49,22,61414.9,10,15,1.3,travel,0
3529.06,18,57389.38,20,15,9.4,utilities,0
1952.32,48,79356.65,19,15,29.84,travel,0
9724.28,19,38970.99,15,12,12.69,utilities,0
3237.14,23,91700.44,13,16,6.46,electronics,0
3884.4,27,40283.86,10,10,2.32,electronics,0
6755.28,37,51225.88,11,15,20.73,utilities,0
3165.71,20,49573.03,14,10,7.54,grocery,0
3786.79,33,44762.26,20,19,11.54,grocery,0
10159.0,19,46298.04,10,7,25.6,travel,0
2702.71,23,105792.57,18,8,3.91,travel,0
2896.12,29,184221.95,15,21,5.56,entertainment,0
2642.21,50,21700.25,13,13,6.86,electronics,0
2838.4,31,63046.24,12,15,1.39,entertainment,0
4508.34,34,82154.89,17,14,17.26,electronics,0
3517.18,35,59390.14,22,8,28.01,entertainment,0
3261.74,31,62751.18,12,13,2.02,travel,0
7448.83,26,47377.32,12,16,0.93,utilities,0
4045.88,28,46092.56,12,12,13.92,grocery,0
13174.62,32,65124.76,12,11,27.63,entertainment,0
6055.66,18,45102.17,13,22,3.14,electronics,0
4991.64,50,28876.55,14,11,5.23,utilities,0
2138.46,41,58606.57,17,11,18.26,entertainment,0
2074.45,41,45810.13,14,18,2.23,electronics,0
1902.89,24,102080.82,11,15,13.45,utilities,0
7527.93,30,82147.42,13,14,3.43,entertainment,0
8012.26,18,91928.95,16,20,19.02,utilities,0
4136.69,24,32239.77,14,13,6.96,utilities,0
4704.68,49,204302.62,18,14,7.37,utilities,0
7063.54,26,22633.43,24,5,47.51,electronics,1
3711.37,33,39275.04,26,12,7.52,electronics,0
6916.43,32,41620.57,14,10,20.52,travel,0
4960.7,35,90477.59,21,11,3.3,travel,0
5903.63,41,318895.56,13,17,26.93,utilities,0
1731.88,28,65181.36,14,13,31.93,grocery,0
1827.21,18,47581.2,15,17,27.8,grocery,0
6569.74,19,44070.18,22,1,121.15,travel,1
6086.5,43,83908.14,24,10,100.74,grocery,1
2783.28,41,57483.52,13,8,20.72,travel,0
5630.56,24,100711.79,10,11,10.77,electronics,0
4792.98,36,153050.27,15,17,3.99,electronics,0
1504.33,27,192316.28,12,13,2.75,utilities,0
5110.8,23,55789.11,10,10,33.37,travel,0
5577.88,34,40237.97,11,13,15.23,electronics,0
4692.42,32,71663.14,10,15,7.42,utilities,0
3331.34,32,70354.01,10,13,9.19,electronics,0
4664.45,32,71890.22,13,21,4.93,entertainment,0
2021.15,23,81808.1,13,10,16.79,entertainment,0
1918.79,18,70490.58,18,17,2.09,electronics,0
8062.24,24,180010.63,10,18,26.53,entertainment,0
9921.34,18,20778.24,22,16,34.7,electronics,0
6823.39,36,78538.34,12,16,9.47,electronics,0
4270.13,19,61842.2,7,11,16.28,utilities,0
22510.99,24,26288.92,23,10,106.33,travel,1
8115.89,26,84887.61,14,13,13.58,utilities,0
6026.37,34,196520.56,10,17,19.01,grocery,0
8371.86,18,43845.94,29,0,147.67,electronics,1
36705.8,18,39898.91,23,2,24.65,grocery,1
12899.23,32,83969.57,30,5,11.19,grocery,1
12710.73,18,25667.24,14,20,2.83,utilities,0
14727.01,33,27060.41,12,10,6.42,utilities,0
11120.69,28,24549.78,14,13,25.47,grocery,0
3752.35,45,168462.01,17,15,19.56,grocery,0
2335.37,31,183634.07,14,12,8.95,grocery,0
5158.74,36,104801.05,14,13,5.97,entertainment,0
4765.39,25,45796.63,19,16,13.18,travel,0
10208.68,30,50211.78,11,11,13.49,utilities,0
3162.84,29,20619.41,14,12,4.78,electronics,0
6477.94,29,134096.17,12,13,10.81,entertainment,0
3807.86,26,80053.6,14,10,2.85,entertainment,0
3353.0,21,74920.36,24,12,16.27,travel,0
4879.27,32,48291.08,39,4,78.36,grocery,1
8235.81,25,140014.78,10,11,13.3,travel,0
4300.57,23,84451.6,12,16,4.38,utilities,0
2793.67,20,60334.07,13,11,6.27,electronics,0
1597.58,29,28372.42,27,12,17.26,electronics,0
5137.85,24,99109.72,13,11,0.28,electronics,0
5475.27,41,61682.96,16,11,30.09,electronics,0
9909.28,21,45362.54,25,11,15.67,travel,0
6929.81,56,70321.13,10,14,2.9,travel,0
8686.22,30,55188.68,14,13,3.13,electronics,0
796.58,31,59246.62,13,12,0.87,electronics,0
4552.07,24,19178.74,20,10,16.74,entertainment,0
16529.48,44,82781.88,10,13,7.01,entertainment,0
7953.82,22,70470.05,10,14,8.5,utilities,0
3729.26,29,84265.23,18,15,2.0,travel,0
4534.67,40,51542.38,16,12,19.24,travel,0
8850.64,21,78730.59,18,12,1.88,travel,0
11236.61,31,33428.2,19,14,12.74,grocery,0
5679.58,30,41252.27,12,10,33.16,entertainment,0
5274.91,32,163375.72,13,12,7.7,entertainment,0
6503.84,29,66843.59,13,15,19.34,travel,0
9193.26,38,61695.03,14,15,7.02,electronics,0
2165.44,18,64131.37,18,6,3.56,entertainment,0
18243.27,24,47639.5,10,8,11.68,travel,1
15674.67,24,61770.04,14,15,5.6,travel,0
1972.75,24,123029.96,15,12,26.03,entertainment,0
