transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
6515.95,18,46847.94,22,18,113.82,entertainment,1
6711.18,37,79747.04,15,19,3.83,entertainment,0
20242.69,27,79937.24,14,15,4.52,travel,0
3998.46,47,185249.71,18,18,8.57,electronics,0
10849.88,25,74376.8,14,11,8.49,grocery,0
1764.86,54,412045.96,12,17,21.76,grocery,0
1672.81,60,90368.93,17,17,1.56,electronics,0
7357.31,25,105957.54,15,23,2.5,entertainment,0
4323.57,38,90497.02,14,17,0.99,electronics,0
12202.88,47,146852.17,14,15,0.82,grocery,0
8907.24,31,59968.71,12,7,2.65,grocery,0
2458.82,24,52098.14,13,17,6.55,grocery,0
5597.15,48,49367.49,23,14,71.12,electronics,1
14820.92,43,63104.54,12,15,5.7,electronics,0
3336.62,34,52382.71,16,14,13.35,entertainment,0
5382.42,28,106123.79,17,15,6.0,travel,0
6334.45,54,33953.94,17,15,4.27,utilities,0
6577.94,34,78367.38,26,15,7.88,grocery,0
5122.62,43,73238.15,14,14,2.43,grocery,0
9698.84,18,75013.2,5,12,4.14,grocery,0
4951.7,18,153894.09,17,8,0.69,electronics,0
1676.52,25,17206.19,12,10,5.96,electronics,0
3665.08,46,43010.82,9,17,3.34,entertainment,0
5290.2,18,126748.87,13,11,2.61,entertainment,0
9221.83,28,181230.5,21,17,55.89,grocery,0
4142.18,45,11018.5,13,7,4.76,entertainment,0
41239.1,54,35508.95,29,2,21.71,electronics,1
2410.94,18,99828.5,30,2,22.39,grocery,1
25425.09,30,54701.69,31,5,22.83,electronics,1
11867.77,36,121121.44,17,12,8.43,entertainment,0
5136.64,18,179858.61,14,18,9.11,grocery,0
13430.15,25,54203.21,24,1,56.91,travel,1
4078.15,27,19662.11,12,12,14.02,electronics,0
4446.1,55,77758.37,13,16,2.09,grocery,0
11199.09,34,93091.68,24,1,5.83,travel,1
5346.75,47,178047.72,22,6,3.51,entertainment,0
11427.28,38,56789.58,16,13,3.05,grocery,0
5118.32,39,73805.04,14,14,1.37,grocery,0
26315.59,19,117134.42,14,19,2.86,utilities,0
4119.61,30,99686.93,25,15,26.6,travel,0
2493.39,38,29504.51,15,10,8.81,grocery,0
2980.28,25,99692.8,13,14,7.1,grocery,0
8368.45,51,72420.6,8,9,2.71,grocery,0
3405.14,18,48864.45,16,10,1.14,grocery,0
4549.26,28,165792.64,10,6,0.76,electronics,0
7617.87,42,37661.59,40,7,40.31,electronics,1
17812.51,40,53047.09,38,16,85.64,electronics,1
5234.77,18,103067.98,20,23,7.54,grocery,0
1129.25,31,49445.61,19,12,11.91,utilities,0
5600.61,46,106924.0,10,22,12.75,grocery,0
16104.61,18,46658.98,16,8,9.19,travel,0
10956.1,29,40713.93,13,13,10.79,travel,0
5458.4,49,158869.13,11,16,25.01,grocery,0
2924.52,43,27493.74,10,20,18.71,grocery,0
19644.12,42,38967.9,19,15,3.74,entertainment,0
7499.92,40,42347.62,28,5,17.27,entertainment,1
7677.53,57,178150.95,18,1,87.46,entertainment,1
2968.72,29,142328.85,18,11,28.28,utilities,0
2726.53,49,94836.82,17,17,1.37,grocery,0
4005.15,34,71841.95,8,12,9.16,utilities,0
11484.39,52,53227.46,17,18,2.16,electronics,0
22590.23,49,41314.21,29,15,22.3,entertainment,1
1532.49,28,20867.85,21,10,11.7,entertainment,0
15557.93,36,28344.9,28,3,16.94,grocery,1
4493.57,18,123619.02,16,19,2.42,electronics,0
7135.36,45,82763.45,13,2,4.09,grocery,0
3274.47,48,78672.45,17,21,12.88,grocery,0
19652.58,25,128582.54,12,14,1.46,grocery,0
4893.96,36,154046.95,13,12,1.76,grocery,0
4457.49,41,75951.27,18,12,12.28,entertainment,0
3868.39,51,25002.12,33,10,24.69,travel,1
14520.96,29,61809.57,12,17,11.16,grocery,0
1070.9,29,152738.11,13,15,0.61,grocery,0
2624.04,30,48419.01,19,14,9.85,grocery,0
1989.0,22,44603.06,15,13,0.37,entertainment,0
3462.97,34,80678.93,13,20,27.1,utilities,0
4533.18,23,92761.4,11,17,2.93,grocery,0
5427.03,47,70002.44,18,17,0.69,electronics,0
3229.86,24,127031.02,14,14,20.77,entertainment,0
13067.2,41,109266.47,13,9,1.46,entertainment,0
16119.71,53,191552.53,16,22,4.96,utilities,0
2456.52,29,98527.4,22,11,3.58,utilities,0
2181.44,23,102382.99,17,17,2.14,travel,0
3248.53,41,36768.75,19,13,9.43,travel,0
13337.89,47,92680.41,10,17,2.9,utilities,0
4922.06,26,26540.84,9,9,18.29,utilities,0
10169.31,26,76731.86,8,15,5.91,utilities,0
5936.34,50,139260.35,13,10,18.23,electronics,0
6257.65,38,79389.21,14,13,15.47,grocery,0
3855.24,45,46038.25,8,10,4.47,grocery,0
4181.98,19,107919.51,7,17,4.43,entertainment,0
2268.25,49,86353.21,12,16,2.56,grocery,0
3578.31,35,162815.74,13,6,19.8,utilities,0
3841.15,46,45029.33,17,22,0.7,grocery,0
17203.25,32,87317.81,15,15,5.85,grocery,0
5023.34,25,188275.32,20,17,3.89,utilities,0
2643.27,37,15714.79,10,11,14.29,utilities,0
3650.72,54,77268.18,11,15,5.89,entertainment,0
38224.2,36,49243.26,17,11,4.77,entertainment,0
4276.84,29,96865.16,19,18,4.95,electronics,0
11880.65,18,36655.55,14,10,16.28,grocery,0
5099.18,19,70660.1,14,18,10.52,entertainment,0
4746.33,36,117600.21,13,22,5.89,grocery,0
4708.68,40,79324.62,16,16,0.05,electronics,0
11521.74,28,134221.13,16,17,10.89,travel,0
1290.55,30,78352.43,10,11,8.65,grocery,0
10140.47,29,100779.65,18,21,5.84,electronics,0
7075.49,35,37464.57,18,17,6.07,utilities,0
13370.99,49,148782.28,11,15,21.06,grocery,0
7556.65,41,206367.27,17,23,42.74,travel,0
2456.55,49,176089.89,13,12,5.04,grocery,0
12898.29,20,38840.61,16,18,11.77,electronics,0
5346.84,38,67591.02,12,11,6.63,grocery,0
2160.57,36,96771.23,16,7,7.11,entertainment,0
2991.26,32,30688.99,19,19,5.41,entertainment,0
13462.05,39,135316.26,31,2,22.11,grocery,1
2361.85,22,81760.98,12,9,7.46,utilities,0
2559.3,29,56711.68,22,16,3.12,entertainment,0
7950.56,52,230144.33,16,11,3.38,utilities,0
4200.75,56,175675.45,20,10,18.46,grocery,0
2312.27,49,111321.3,16,15,23.64,grocery,0
11507.2,22,119027.53,16,9,5.06,entertainment,0
9278.94,45,63604.91,6,18,1.37,grocery,0
1509.34,27,36318.04,11,21,2.69,travel,0
6065.01,18,103589.24,16,15,5.25,travel,0
1690.79,29,52547.08,15,15,11.59,entertainment,0
27318.49,53,60319.85,5,11,0.31,grocery,0
2214.04,54,49274.38,18,19,0.08,utilities,0
7976.77,35,121309.76,15,17,2.72,utilities,0
3517.59,18,37135.22,27,3,15.24,electronics,1
29986.09,48,84095.34,28,2,10.95,travel,1
18687.45,33,46130.73,20,14,5.67,utilities,0
4479.6,31,167550.38,18,17,19.35,grocery,0
12806.81,44,63287.71,15,14,8.92,electronics,0
2107.81,35,161353.1,12,12,10.14,grocery,0
6088.17,27,48719.86,23,17,3.23,grocery,0
5300.66,22,95721.7,15,8,4.29,entertainment,0
3815.93,40,129715.56,14,18,12.09,electronics,0
8964.13,27,220314.74,16,11,7.14,grocery,0
10259.43,18,54002.26,28,1,3.95,utilities,1
2396.47,20,78903.25,14,10,19.8,utilities,0
2000.08,39,28196.1,16,9,2.65,utilities,0
5060.24,59,77899.93,20,13,9.22,grocery,0
10716.28,40,65631.82,15,8,9.58,entertainment,0
10750.62,18,49459.77,7,11,0.28,travel,0
4209.17,40,169282.22,14,15,12.66,entertainment,0
25658.18,37,122889.33,6,20,0.89,entertainment,0
3410.28,31,60590.79,15,17,7.04,electronics,0
4209.97,41,45567.53,11,19,2.54,entertainment,0
6827.72,37,129914.44,34,1,42.04,travel,1
5429.94,35,58909.66,10,21,0.32,utilities,0
6097.13,50,114991.9,15,16,1.69,utilities,0
14742.19,24,89376.67,13,19,23.39,electronics,0
2129.67,23,175914.62,13,10,19.56,entertainment,0
4281.35,24,27921.34,13,15,3.3,entertainment,0
4807.91,39,39645.07,13,17,6.15,electronics,0
8714.32,30,86726.14,8,20,13.98,travel,0
12881.74,22,36198.24,18,17,7.37,electronics,0
1254.46,35,62080.72,14,14,3.83,utilities,0
7781.23,31,41345.34,14,13,6.74,grocery,0
5480.78,65,19005.23,14,14,0.43,utilities,0
1632.05,19,23002.02,14,13,2.24,entertainment,0
5836.4,35,291033.21,6,16,6.98,entertainment,0
4333.74,30,202765.93,15,15,33.36,entertainment,0
3685.29,18,59115.42,19,7,4.31,entertainment,0
1647.92,31,106477.08,26,20,16.37,entertainment,0
5886.46,34,120047.3,21,13,15.8,electronics,0
11324.62,36,157498.63,19,7,0.61,utilities,0
1982.18,30,128640.3,10,13,3.83,grocery,0
5581.04,38,109380.88,11,18,22.62,grocery,0
2542.08,30,85635.76,12,15,0.35,grocery,0
937.41,20,132056.91,14,21,1.65,grocery,0
6070.94,37,420529.31,10,4,4.37,utilities,0
7200.66,38,106513.52,15,10,5.19,utilities,0
3155.08,37,65846.91,17,14,10.86,grocery,0
8925.67,40,26430.71,10,15,13.43,grocery,0
612.03,28,86016.77,12,17,2.24,electronics,0
7860.54,36,105110.91,18,14,2.84,utilities,0
17508.61,33,46827.26,12,16,0.81,travel,0
1648.62,22,21909.39,13,23,10.53,utilities,0
3645.56,20,59276.87,13,12,14.87,entertainment,0
3869.45,23,79309.82,13,14,4.54,grocery,0
1596.73,39,132520.34,12,21,3.1,travel,0
1406.7,54,92188.01,17,11,1.43,electronics,0
12791.53,34,48460.9,27,23,107.01,electronics,1
1114.87,41,55480.01,14,16,14.79,grocery,0
31904.74,44,55901.47,23,17,0.33,travel,0
8166.9,34,81653.61,17,14,13.32,electronics,0
2015.83,39,53701.11,16,13,9.89,grocery,0
1149.5,41,90505.64,20,21,4.45,grocery,0
4789.31,33,79451.86,13,14,39.14,travel,0
1728.01,47,47881.92,13,15,2.0,grocery,0
1974.16,18,34175.06,19,13,10.97,grocery,0
7995.93,24,44622.42,21,14,1.4,travel,0
2415.99,27,192953.43,16,10,20.92,grocery,0
15668.78,49,89564.32,12,10,3.22,electronics,0
27970.37,26,109529.87,10,16,0.66,grocery,0
1452.38,31,39955.22,21,17,7.04,entertainment,0
3410.73,30,111724.67,18,15,7.01,grocery,0
1469.25,45,49929.48,19,12,1.42,entertainment,0
6934.37,30,54824.82,16,12,1.71,grocery,0
7226.25,45,138544.48,11,13,23.35,entertainment,0
28675.41,45,41233.75,15,15,16.45,grocery,0
5032.92,23,92376.66,15,14,4.08,travel,0
3112.93,63,85052.8,9,10,6.3,travel,0
4088.8,33,176134.06,17,16,11.29,utilities,0
5137.02,31,49880.38,15,21,3.62,grocery,0
2448.06,18,37965.1,13,14,5.79,electronics,0
721.23,30,52611.62,18,8,2.08,utilities,0
17124.42,28,85860.77,11,14,7.86,electronics,0
5722.69,39,145909.51,12,11,0.48,electronics,0
1021.55,18,59397.78,14,12,32.91,grocery,0
11522.04,29,81761.0,16,10,14.5,utilities,0
18132.81,38,55576.9,29,13,35.74,travel,1
10745.74,49,183455.77,16,12,12.36,grocery,0
8291.87,22,50945.04,15,11,9.61,utilities,0
4738.1,32,59829.69,9,1,5.04,travel,0
5864.26,75,62404.92,16,16,13.28,entertainment,0
3418.1,32,85577.87,15,11,6.35,electronics,0
1412.88,48,45702.51,17,19,8.83,entertainment,0
3958.65,31,69906.17,16,14,4.6,grocery,0
3754.81,44,125756.44,21,15,20.15,utilities,0
4709.53,52,128011.27,15,4,19.91,utilities,0
11093.19,30,196876.93,16,15,2.35,travel,0
7518.17,41,18805.91,16,9,1.46,grocery,0
9786.4,32,156448.14,10,4,4.14,grocery,0
6704.76,25,84814.13,14,18,11.06,travel,0
3047.75,28,146396.63,16,12,5.81,utilities,0
3427.64,47,115169.72,21,7,0.57,entertainment,0
9027.74,47,52788.49,7,10,8.56,grocery,0
2671.43,38,65078.38,17,10,24.0,grocery,0
2396.93,27,83216.49,8,14,6.37,grocery,0
5137.06,20,77736.26,14,18,26.57,grocery,0
4384.94,36,42334.33,17,5,1.87,electronics,0
2082.67,67,59986.47,18,14,16.8,electronics,0
5026.19,36,38351.47,13,17,0.55,electronics,0
8885.37,29,179364.47,17,2,26.21,travel,1
3370.56,45,161794.51,12,9,11.0,travel,0
3755.75,30,92874.27,17,18,3.16,grocery,0
3444.78,33,77388.35,12,14,1.26,grocery,0
8979.28,23,32280.12,26,3,9.49,electronics,1
11892.12,27,90487.87,30,13,36.75,electronics,1
3887.31,59,38133.43,11,6,3.47,grocery,0
7912.6,25,71246.9,17,13,13.6,grocery,0
3373.15,34,24515.11,29,5,98.21,travel,1
8816.54,41,62056.75,11,11,5.85,electronics,0
6341.81,48,49263.64,15,10,0.83,grocery,0
4237.22,40,48991.25,13,16,15.78,entertainment,0
3570.98,24,101697.18,20,2,12.88,entertainment,1
3516.23,18,157056.95,14,13,0.08,grocery,0
5972.2,41,164555.67,17,16,19.58,utilities,0
9985.45,54,51640.52,9,19,1.42,electronics,0
8062.2,39,69073.85,16,9,9.41,entertainment,0
2424.93,34,198066.26,15,23,9.88,utilities,0
4975.05,29,139263.39,17,16,12.21,travel,0
4671.8,43,221094.12,6,21,3.75,utilities,0
11077.45,34,100975.4,19,14,18.85,travel,0
2377.47,28,116470.19,17,17,0.2,entertainment,0
3096.51,30,159431.94,14,17,1.41,grocery,0
4145.48,21,71239.54,9,16,17.44,entertainment,0
2356.8,42,69839.58,7,18,8.47,grocery,0
7516.38,27,39063.32,15,11,0.51,entertainment,0
8178.66,42,43004.99,13,13,14.08,electronics,0
7589.96,30,131221.73,14,11,3.42,electronics,0
5283.01,35,356168.87,17,7,4.57,utilities,0
2163.49,36,65718.78,12,6,0.46,entertainment,0
7246.27,38,63366.97,24,17,15.77,entertainment,0
1961.82,36,155145.41,17,13,7.16,electronics,0
3826.97,52,120746.09,16,14,12.45,grocery,0
7533.04,24,76239.19,28,21,76.34,electronics,1
2221.88,41,128117.9,13,10,3.34,grocery,0
2951.12,18,78280.97,17,14,7.47,utilities,0
5448.5,57,148921.52,10,16,3.13,utilities,0
1669.07,48,33737.73,15,15,0.71,utilities,0
12447.19,24,107577.64,18,22,3.55,grocery,0
7618.78,33,106797.8,9,10,2.32,travel,0
10979.04,33,89076.55,14,15,3.89,travel,0
4044.34,23,46162.23,20,8,2.76,electronics,0
3369.48,25,61488.32,16,18,18.13,grocery,0
1310.94,48,26610.15,20,9,16.01,grocery,0
6174.45,28,150994.7,19,22,2.72,electronics,0
4795.95,48,63588.13,21,11,0.51,utilities,0
3782.27,47,235245.08,13,18,6.39,utilities,0
6061.21,27,107056.73,16,11,1.3,grocery,0
4325.92,38,116103.79,16,14,9.63,grocery,0
4216.07,51,58681.15,9,16,20.78,electronics,0
8873.36,22,39443.03,28,3,179.93,travel,1
2374.92,27,118809.02,8,16,8.56,grocery,0
1949.93,18,219978.45,20,15,15.5,grocery,0
6183.3,51,162113.1,14,16,0.09,utilities,0
5408.42,38,44631.91,18,12,3.41,entertainment,0
1924.37,49,220630.86,14,9,0.02,grocery,0
18472.13,18,62265.27,21,14,31.62,grocery,0
2853.84,31,67000.38,18,14,0.3,entertainment,0
3783.46,41,131363.71,10,15,10.66,electronics,0
1741.86,45,124636.0,17,11,7.61,grocery,0
8428.18,26,111729.29,14,16,5.18,electronics,0
16133.33,34,44926.57,20,16,5.4,electronics,1
13300.82,39,13628.9,13,15,18.34,electronics,0
2536.61,53,297232.91,12,9,0.01,travel,0
8053.68,27,201940.74,22,17,17.1,travel,0
5922.49,37,31994.75,27,3,2.58,utilities,0
2686.87,32,54226.0,17,10,27.19,electronics,0
6128.84,48,45789.51,19,8,2.43,entertainment,0
3249.54,51,35175.54,12,10,7.52,entertainment,0
1040.96,18,83452.31,11,13,22.49,grocery,0
6186.57,18,260867.2,20,12,1.8,grocery,0
4928.55,30,96540.73,18,21,6.56,grocery,0
9967.56,41,81437.63,18,17,2.4,grocery,0
7134.24,34,89230.14,7,15,28.01,entertainment,0
4819.55,54,47555.19,14,14,0.39,entertainment,0
4610.23,56,173252.85,20,15,1.1,grocery,0
25994.92,38,65664.42,32,14,53.02,electronics,1
4633.69,33,41586.18,19,11,17.63,grocery,0
2444.44,18,204598.53,13,16,13.75,grocery,0
5649.46,35,36500.57,16,14,4.76,utilities,0
3475.74,35,81522.08,13,12,6.82,entertainment,0
1287.16,31,127818.58,13,17,0.15,travel,0
9346.62,38,102159.5,20,12,22.93,utilities,0
3700.89,48,32071.39,38,4,52.15,travel,1
2067.14,40,46474.94,18,15,3.87,grocery,0
9827.75,44,105806.33,14,10,1.04,utilities,0
2155.71,35,95012.36,17,13,2.76,entertainment,0
6279.11,43,87137.73,14,14,11.14,grocery,0
22793.69,44,109760.86,15,7,6.2,grocery,0
8305.63,18,81596.79,6,14,3.2,grocery,0
1750.29,37,56685.32,19,17,10.42,grocery,0
3876.74,75,91209.81,12,8,6.51,grocery,0
2214.97,26,98496.88,16,12,0.69,grocery,0
7850.49,44,52987.23,17,8,10.44,travel,0
3465.1,31,90799.82,19,9,0.57,utilities,0
25140.86,32,61253.62,25,4,21.77,electronics,1
11757.44,35,45849.12,16,10,2.14,travel,0
10752.88,21,16810.05,18,16,0.26,grocery,0
7769.87,31,210099.19,18,12,0.14,utilities,0
1602.82,22,11106.21,17,12,5.3,grocery,0
13694.24,48,47477.02,19,16,4.8,grocery,0
7088.38,38,35006.29,13,9,12.23,utilities,0
3393.51,26,52610.62,11,14,1.14,grocery,0
7725.31,33,81758.25,16,19,24.95,entertainment,0
4259.83,26,205865.22,14,21,37.02,utilities,0
4446.89,49,108270.49,9,13,4.61,grocery,0
3423.05,57,45279.03,10,11,1.27,grocery,0
6300.23,38,36100.95,24,19,0.54,electronics,0
4967.99,34,63051.93,21,15,1.66,utilities,0
2951.38,58,84853.91,8,11,4.48,grocery,0
6386.99,48,130373.87,17,15,2.99,grocery,0
1699.69,46,105922.42,16,20,7.85,entertainment,0
1741.53,42,235594.81,17,3,0.06,grocery,0
9110.54,55,39786.36,14,17,10.57,grocery,0
2217.62,20,44143.11,16,12,3.84,utilities,0
713.71,27,13090.03,17,9,4.91,utilities,0
3638.98,42,140143.19,9,18,7.76,electronics,0
6604.34,51,52461.4,16,15,20.99,electronics,0
5941.35,44,24299.98,12,18,11.2,electronics,0
8309.81,28,54227.88,39,3,19.32,electronics,1
5162.26,57,100096.13,18,19,6.02,grocery,0
16485.3,33,147174.62,27,0,28.03,travel,1
6177.5,42,64920.6,17,13,2.37,electronics,0
46334.37,34,38497.97,25,0,15.29,travel,1
3190.4,29,20971.13,14,13,18.16,grocery,0
5031.91,32,194935.81,10,12,1.34,grocery,0
6536.73,50,87230.07,21,11,1.13,electronics,0
757.07,31,175657.37,24,11,2.58,electronics,0
5131.94,26,344901.26,15,19,2.26,grocery,0
10442.77,56,171806.96,8,23,9.75,grocery,0
3751.83,55,44352.16,16,14,13.46,utilities,0
5497.75,45,97107.71,16,14,0.36,travel,0
4311.84,37,155481.7,12,13,3.17,utilities,0
15193.68,35,71223.83,30,3,78.36,travel,1
8206.92,42,53302.58,10,13,8.26,utilities,0
2816.86,27,177066.61,14,20,16.73,entertainment,0
5674.79,32,52684.92,21,18,14.76,entertainment,0
4307.27,20,81748.23,15,16,1.05,electronics,0
5485.58,53,60963.18,19,16,16.63,utilities,0
5462.2,36,90862.01,18,15,5.95,utilities,0
5355.01,42,70472.9,22,17,0.49,grocery,0
5226.91,18,37555.58,14,17,2.4,electronics,0
4398.2,56,42107.18,14,18,0.7,grocery,0
2553.5,43,340806.3,8,10,1.77,entertainment,0
3514.54,46,196034.55,13,15,14.48,grocery,0
4134.92,18,106899.03,18,10,2.63,grocery,0
3262.85,18,103818.3,14,11,19.34,utilities,0
11612.41,28,81691.02,14,17,1.63,grocery,0
2257.89,24,54887.61,17,13,0.1,entertainment,0
1911.38,44,109847.59,15,9,1.32,entertainment,0
11364.46,18,57284.08,13,10,6.67,travel,0
4915.82,32,122040.49,16,10,10.19,grocery,0
6233.36,32,182966.17,18,10,0.96,utilities,0
13794.41,41,57650.85,8,10,0.8,electronics,0
14371.02,40,221812.69,14,6,0.71,utilities,0
13231.04,18,106487.45,14,14,15.62,grocery,0
1601.51,18,306423.08,15,17,9.21,travel,0
9674.67,25,362921.81,14,16,1.91,electronics,0
3578.09,35,33563.87,23,3,22.02,entertainment,1
4399.89,30,1187606.57,17,19,2.93,grocery,0
1691.84,34,275670.97,8,13,5.53,grocery,0
1442.63,34,114460.3,20,16,3.34,travel,0
9369.21,49,51884.26,8,11,3.07,travel,0
8158.39,18,200748.56,12,18,15.37,grocery,0
3091.57,30,90214.47,18,9,5.96,grocery,0
6181.69,37,149471.99,23,7,16.55,utilities,0
2333.07,34,97404.09,17,11,1.93,electronics,0
18816.58,44,21853.73,19,16,22.89,entertainment,0
5774.04,22,79073.38,18,17,8.38,grocery,0
3552.99,30,49648.39,29,4,130.85,travel,1
4478.46,39,25928.54,19,14,4.22,grocery,0
4827.03,41,105581.46,14,15,0.16,electronics,0
7921.9,24,125839.3,14,17,14.3,entertainment,0
5683.2,47,110234.51,16,14,1.34,travel,0
2607.95,49,88539.98,16,7,59.61,grocery,0
3964.99,18,86438.56,18,5,1.72,electronics,0
5477.92,41,97424.59,22,13,0.42,entertainment,0
14051.19,27,150517.03,23,20,9.68,grocery,0
3150.4,39,277308.5,14,12,16.43,grocery,0
4402.71,43,103049.51,20,17,4.26,electronics,0
6563.36,40,310770.31,14,14,0.78,grocery,0
9245.56,18,85245.77,14,19,5.68,utilities,0
8787.47,28,54330.38,13,22,7.14,utilities,0
2657.94,53,94503.65,11,12,15.39,entertainment,0
2840.0,29,63385.69,9,16,0.48,entertainment,0
14675.34,48,48089.56,16,12,19.6,grocery,0
9034.75,32,73453.13,13,16,5.03,entertainment,0
2153.27,21,144052.91,13,15,0.04,utilities,0
1880.04,21,106056.22,12,9,44.94,grocery,0
7485.6,41,68273.2,10,17,4.46,entertainment,0
6262.38,30,46321.96,16,12,1.13,grocery,0
9378.8,44,58120.13,12,12,3.83,grocery,0
6151.99,48,65703.68,27,17,18.25,travel,1
4067.55,49,39144.61,14,10,8.1,grocery,0
2430.89,18,65666.06,13,20,12.08,grocery,0
13151.41,25,62764.44,27,11,41.37,utilities,1
3908.35,31,34096.29,16,7,0.91,utilities,0
34484.48,18,113053.14,9,15,13.19,entertainment,0
9419.32,42,119035.63,11,12,9.54,grocery,0
1616.97,28,121822.05,13,12,7.57,electronics,0
5082.32,34,38208.07,16,12,7.99,utilities,0
3194.64,19,45393.17,16,17,0.1,grocery,0
3706.86,25,33047.6,18,8,16.22,travel,0
4490.16,43,78111.92,15,14,1.22,grocery,0
8130.91,32,66136.48,15,20,0.79,grocery,0
9455.23,40,108603.88,11,14,9.5,grocery,0
9404.09,46,115022.47,11,19,1.96,electronics,0
5362.08,44,66677.66,14,17,4.55,utilities,0
12765.25,55,73710.43,24,17,5.01,grocery,0
5402.08,18,222260.23,17,21,2.26,electronics,0
4014.69,50,66303.36,11,16,43.27,electronics,0
9804.14,41,66420.16,9,5,7.73,utilities,0
1589.78,29,114810.95,16,16,5.47,entertainment,0
14864.16,22,82394.15,27,5,31.55,travel,1
2774.42,18,56573.81,16,9,2.78,entertainment,0
3751.26,36,84451.41,19,15,3.35,grocery,0
8202.31,30,71299.83,16,15,1.0,grocery,0
1552.51,31,103231.31,19,14,1.86,grocery,0
4937.58,27,261022.84,25,18,23.89,grocery,1
4062.69,36,109986.49,20,18,4.33,grocery,0
3516.56,22,104927.93,12,10,3.09,utilities,0
1129.62,48,176155.92,10,11,0.16,grocery,0
1218.72,36,70718.39,15,14,13.88,entertainment,0
3317.22,56,367332.97,11,12,9.47,entertainment,0
9170.57,21,93597.49,16,19,0.81,entertainment,0
5939.17,25,77121.29,19,12,10.54,grocery,0
6558.74,26,29850.57,12,9,1.17,grocery,0
5228.88,23,64643.71,12,12,0.22,grocery,0
5751.65,32,96172.43,18,18,2.22,electronics,0
4689.21,27,57345.11,13,13,8.83,electronics,0
5902.34,38,20538.51,21,17,5.44,electronics,0
26228.68,27,83555.97,15,14,3.1,utilities,0
947.84,37,82778.08,15,10,5.2,electronics,0
11982.48,18,27989.87,22,2,100.64,electronics,1
16179.1,29,37987.87,18,14,4.56,entertainment,0
6997.77,43,78170.35,13,11,7.19,travel,0
21879.59,66,70470.49,31,12,27.01,electronics,1
6051.74,46,164529.69,17,18,2.23,utilities,0
16414.11,48,78635.11,13,20,5.85,entertainment,0
2119.96,30,161442.1,13,11,0.13,grocery,0
4863.53,27,111301.17,12,15,11.5,entertainment,0
12777.08,41,53380.41,16,12,13.25,utilities,0
1632.04,29,64729.87,9,11,3.74,grocery,0
6229.28,61,82810.8,10,11,8.78,grocery,0
25217.72,54,209971.94,16,16,3.65,grocery,0
6116.59,46,99583.29,16,12,6.11,electronics,0
25364.19,37,54897.7,17,14,3.9,grocery,0
5448.65,18,221202.39,20,12,0.17,entertainment,0
6866.05,34,121661.32,15,8,39.4,travel,0
3251.09,36,78826.46,17,11,17.7,entertainment,0
5974.44,45,99323.03,12,11,5.8,utilities,0
2689.97,43,50951.22,17,13,2.21,entertainment,0
6476.13,33,138653.99,11,17,12.51,utilities,0
1694.24,34,321581.06,12,17,10.9,grocery,0
2999.71,53,55623.53,23,11,10.16,grocery,0
2369.6,22,147896.9,8,18,30.6,grocery,0
2069.38,44,121804.31,14,16,3.29,entertainment,0
5433.01,39,65624.42,15,22,7.15,grocery,0
5204.75,61,140710.36,15,19,5.31,utilities,0
7454.78,47,195443.25,22,11,8.91,electronics,0
12682.8,41,94506.48,13,12,0.51,entertainment,0
1588.92,42,99020.67,15,11,10.96,electronics,0
5449.86,37,56801.33,26,3,10.17,electronics,1
6062.38,37,59049.86,13,23,15.93,utilities,0
6941.53,27,100964.14,19,13,7.67,travel,0
17741.78,31,104801.97,15,13,10.38,entertainment,0
3126.13,43,53862.84,17,9,0.25,utilities,0
9969.24,25,220918.97,14,11,6.75,utilities,0
1856.97,43,109623.54,22,8,9.7,travel,0
8112.05,27,89969.78,15,4,7.35,utilities,0
1749.16,44,122726.53,22,15,7.82,grocery,0
3841.77,27,19347.97,17,14,10.49,grocery,0
5992.65,18,194755.77,9,7,15.54,utilities,0
9008.68,18,63583.32,13,20,9.66,utilities,0
6056.57,35,149824.4,19,14,0.23,electronics,0
2762.71,18,63835.08,22,19,1.71,grocery,0
5847.43,20,94433.58,16,14,24.62,grocery,0
3196.56,33,85857.26,11,14,7.89,grocery,0
3115.6,26,100207.71,14,18,34.32,grocery,0
8513.24,44,55990.61,15,15,2.01,electronics,0
8763.96,31,75972.23,11,16,2.46,grocery,0
3276.63,18,60761.35,20,12,1.3,utilities,0
5868.0,18,133310.1,11,9,7.07,electronics,0
4964.62,44,109921.99,13,13,26.26,electronics,0
7522.58,55,44434.16,16,8,8.32,entertainment,0
3963.33,18,114930.3,15,19,10.25,travel,0
13974.4,43,94558.61,15,13,9.62,entertainment,0
7521.47,18,65322.35,19,20,36.92,electronics,0
4236.82,43,54505.33,14,19,2.88,grocery,0
2090.87,30,23957.9,14,9,2.86,electronics,0
2752.09,18,439986.89,15,22,4.15,utilities,0
6435.44,32,69659.59,18,13,0.18,entertainment,0
5363.3,26,79880.08,17,17,1.44,electronics,0
11864.8,35,44987.71,21,19,7.94,grocery,0
9074.12,60,142375.18,13,13,6.8,travel,0
5389.85,32,90179.07,12,14,3.19,utilities,0
3452.94,22,71547.78,17,10,5.46,entertainment,0
3168.2,47,141046.26,20,13,6.69,entertainment,0
4214.05,24,82076.2,14,11,9.14,grocery,0
