transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
25649.340000000004,35,35241.71,10,20,10.69,utilities,0
7356.87,33,102632.99,18,8,3.49,entertainment,0
33109.649999999994,25,39664.11,19,12,13.57,electronics,0
26131.47,25,40037.47,9,16,4.04,travel,1
15238.26,41,52386.17,19,11,3.05,entertainment,0
35879.55,19,38240.21,12,19,6.13,grocery,0
15971.97,51,44508.88,13,17,1.37,electronics,0
10287.81,33,86966.07,15,13,17.86,entertainment,0
12426.09,29,50976.23,14,15,1.89,electronics,0
9112.92,30,94312.42,25,15,20.5,entertainment,1
22953.9,36,37503.51,30,11,5.14,utilities,0
33081.36,49,61086.23,13,13,4.22,entertainment,0
26132.760000000002,31,131789.42,10,12,2.61,entertainment,0
14210.82,36,99888.1,16,15,22.45,entertainment,0
6789.719999999999,40,66867.66,11,15,1.93,electronics,1
13768.68,24,79132.0,14,16,14.41,grocery,0
8260.77,25,53204.34,16,12,15.55,utilities,0
13244.34,29,73087.88,13,16,6.35,entertainment,0
10926.210000000001,24,118196.68,13,11,2.93,travel,1
7948.89,36,69735.78,14,13,14.98,electronics,0
28514.82,37,122125.8,14,11,10.99,electronics,0
60332.31,22,42522.94,13,19,21.0,travel,1
25047.21,31,64718.65,13,18,9.26,entertainment,0
17842.77,31,39206.07,14,13,11.4,utilities,0
9507.81,49,95681.3,18,16,1.62,utilities,0
13614.39,21,51779.43,20,17,6.8,grocery,0
14355.150000000001,23,39622.56,13,23,29.28,utilities,0
8399.400000000001,51,309476.75,14,15,14.4,utilities,1
17631.300000000003,20,66210.73,20,10,21.06,grocery,1
19278.54,20,134334.5,20,17,2.92,travel,0
15031.349999999999,29,119080.01,22,16,8.24,travel,0
25032.48,33,59404.31,13,14,16.39,entertainment,0
7908.99,49,98511.94,13,12,18.74,utilities,0
14653.77,29,49645.03,13,18,7.15,grocery,0
15557.699999999999,18,24421.31,15,11,13.68,entertainment,1
37344.93,29,46626.26,18,9,13.65,grocery,0
2857.68,32,67337.68,15,13,3.01,grocery,0
7553.76,32,115583.66,12,7,15.36,entertainment,1
12752.310000000001,25,68765.83,13,15,1.66,entertainment,0
15642.300000000001,39,91278.39,20,19,8.94,travel,0
2755.7400000000002,25,43816.72,17,21,21.17,electronics,0
50603.490000000005,24,79428.2,13,17,26.01,grocery,0
10893.57,23,63531.04,14,10,34.24,travel,1
6324.33,24,38628.6,12,18,27.97,entertainment,1
12699.66,25,56977.55,13,10,19.58,utilities,0
9783.150000000001,30,55412.93,12,22,15.2,utilities,0
6608.13,41,113222.87,23,21,6.54,utilities,0
20254.079999999998,27,44156.71,11,1,20.33,travel,0
30111.120000000003,31,47809.41,19,13,9.46,grocery,0
18014.4,50,42831.81,15,14,16.64,utilities,1
4800.12,20,22630.15,20,15,13.29,travel,0
9073.74,18,58225.94,13,12,30.95,travel,0
16906.32,45,57206.38,17,14,1.73,travel,0
7223.13,51,76769.56,13,13,18.08,utilities,0
6315.48,45,41321.06,14,10,15.57,utilities,1
10874.22,29,46291.34,14,13,25.82,travel,1
14375.939999999999,24,98315.26,19,15,7.02,travel,0
9125.25,22,71401.62,11,16,15.05,utilities,1
19464.27,23,86842.58,14,22,16.63,electronics,1
65619.20999999999,25,85286.91,34,4,52.93,grocery,1
15258.09,24,59936.8,19,9,13.28,grocery,0
18422.550000000003,22,26799.79,13,14,2.67,entertainment,1
27579.39,33,169312.43,23,19,22.32,electronics,1
8245.59,55,77625.44,15,10,12.52,entertainment,1
16271.189999999999,26,111355.86,13,10,3.46,entertainment,1
32432.28,26,187838.19,11,13,13.19,entertainment,0
50745.12,26,66071.92,17,18,10.03,travel,1
3363.09,22,31036.08,13,12,6.06,travel,1
6756.780000000001,50,64732.4,18,19,7.56,grocery,1
11930.67,33,78250.23,18,16,0.17,travel,1
20058.0,29,61103.99,11,20,2.18,travel,1
17326.65,28,105124.08,16,16,25.14,travel,0
16100.04,45,57555.8,14,12,13.67,utilities,0
9413.34,54,73539.91,13,16,4.95,entertainment,0
2302.29,25,80145.1,14,17,28.23,grocery,1
62465.64,30,201764.86,13,10,16.71,travel,0
57237.84,18,21457.59,23,4,150.31,electronics,1
12350.61,20,65035.81,13,5,8.78,travel,0
36387.06,32,95962.04,13,15,2.16,entertainment,0
10349.22,18,63374.56,14,7,3.34,electronics,0
12756.18,40,65629.88,11,11,13.12,entertainment,0
14431.29,31,41281.2,12,23,6.14,utilities,0
5731.17,23,19790.71,19,13,6.01,electronics,0
9361.289999999999,29,83352.75,18,15,8.35,electronics,1
6163.530000000001,26,97202.55,21,19,9.75,grocery,1
6377.01,31,96013.51,13,21,15.09,travel,0
9108.99,25,67063.98,20,16,10.41,electronics,0
7094.49,28,38334.23,12,15,4.27,electronics,0
6006.51,34,92205.42,13,20,17.19,utilities,1
9932.369999999999,43,168169.68,13,10,27.59,entertainment,0
8323.619999999999,44,81389.15,13,13,20.21,electronics,0
6282.63,35,141427.84,21,11,10.21,utilities,1
8305.23,41,93244.95,18,11,18.12,utilities,1
30085.77,41,92266.25,8,11,1.46,utilities,0
17593.199999999997,24,58355.32,10,15,33.2,travel,0
12994.32,30,53074.59,13,14,18.18,grocery,0
10623.150000000001,43,152912.79,17,14,2.01,electronics,1
33779.07,28,47596.13,16,10,7.73,utilities,0
8643.960000000001,35,55239.11,11,4,21.97,electronics,1
9214.44,24,48150.76,14,16,8.39,entertainment,0
15622.5,27,94442.87,10,11,2.76,entertainment,0
10443.539999999999,22,48237.72,14,14,6.26,utilities,1
6692.88,22,35413.86,11,10,3.14,electronics,1
10453.77,30,131779.13,14,13,9.62,travel,0
12077.34,48,57641.96,14,12,6.11,electronics,0
31746.57,24,79119.29,25,21,55.34,electronics,1
26214.39,18,157222.03,14,11,8.83,entertainment,0
6386.549999999999,38,67859.91,13,14,6.49,utilities,1
14159.34,26,132198.02,18,11,1.8,electronics,1
5759.79,34,133252.12,18,14,2.21,utilities,0
9873.0,28,118224.05,11,13,1.3,grocery,0
7803.780000000001,29,37801.43,14,12,29.05,grocery,0
5225.16,19,47028.05,14,11,14.61,electronics,0
28376.04,57,154791.83,9,14,13.5,electronics,0
6653.67,33,26273.88,13,15,5.03,entertainment,1
11190.78,54,21147.21,13,12,22.36,grocery,0
13797.03,25,125087.89,11,14,26.17,grocery,0
29247.72,25,47886.79,14,21,25.98,electronics,0
10674.0,32,96262.86,17,11,3.07,electronics,0
6841.349999999999,22,22948.4,14,18,18.82,utilities,0
10863.630000000001,51,83833.37,11,8,4.3,travel,1
15271.26,31,107198.46,26,12,22.48,electronics,0
6541.469999999999,47,88627.54,11,16,26.4,travel,0
9722.52,24,38003.24,10,11,7.15,travel,1
12818.699999999999,29,57450.44,14,13,1.98,travel,1
8146.68,19,40617.03,12,13,13.25,utilities,0
46234.770000000004,27,22544.66,31,21,16.3,entertainment,1
6935.82,29,77438.31,14,12,12.26,grocery,1
19202.699999999997,34,98432.42,14,12,13.0,entertainment,0
5475.03,43,52831.67,21,8,4.28,electronics,0
13662.36,35,53381.7,13,18,16.19,entertainment,0
26276.129999999997,33,73159.45,12,15,12.95,grocery,0
17514.329999999998,30,43470.43,19,15,15.61,utilities,0
71274.78,30,36590.51,19,18,28.65,grocery,1
3597.93,25,53046.1,14,12,5.27,grocery,0
35496.21,24,46933.96,14,16,9.76,utilities,1
20996.699999999997,25,165066.36,15,15,2.94,entertainment,1
8702.82,36,42112.18,18,15,16.61,grocery,0
8434.619999999999,44,54838.62,12,21,9.66,utilities,0
50242.020000000004,44,37985.11,10,12,7.29,utilities,1
24229.32,25,245498.6,13,8,13.3,entertainment,1
6776.82,48,125890.79,14,14,17.53,utilities,0
6041.9400000000005,39,39196.29,16,11,19.95,electronics,0
23879.85,34,152029.79,13,18,20.76,grocery,0
11232.3,21,56584.07,10,10,13.07,electronics,1
21911.489999999998,35,51669.86,23,4,3.37,travel,1
22270.47,18,117346.14,13,17,13.59,travel,0
17106.449999999997,26,28116.55,12,11,14.87,travel,0
13023.54,30,40891.95,10,12,22.07,travel,1
16024.650000000001,29,59560.28,14,14,7.01,travel,1
7354.17,30,37267.66,15,13,21.81,grocery,0
9145.56,34,98894.16,12,12,25.19,utilities,0
8192.31,18,34090.44,16,11,20.6,utilities,1
51478.89,36,69269.51,17,5,7.54,utilities,0
7670.43,48,48669.15,11,16,9.33,travel,0
13325.22,45,89369.37,16,16,2.34,utilities,0
11484.45,18,82049.15,19,14,2.16,electronics,1
9707.94,43,79933.89,7,20,8.66,electronics,1
22797.48,26,204970.05,17,15,19.4,entertainment,0
34463.67,19,130109.83,14,16,24.82,utilities,0
7712.76,31,116842.74,18,20,0.77,grocery,0
29096.909999999996,52,76756.32,13,13,2.56,utilities,0
3526.68,30,62690.86,14,13,4.7,utilities,1
10627.98,24,130865.88,13,11,14.53,utilities,0
28979.52,29,17184.72,32,3,62.05,grocery,1
22721.97,24,75748.73,12,17,18.85,utilities,0
18004.02,32,45990.21,14,15,0.71,travel,1
56932.38,34,49233.17,10,9,12.98,entertainment,0
9448.98,33,145658.83,12,13,15.24,grocery,1
4944.39,29,102694.35,14,16,6.81,electronics,0
6025.950000000001,50,40428.01,13,16,18.97,utilities,0
6033.24,28,61408.98,14,9,22.66,entertainment,1
49702.08,19,20195.22,25,20,15.37,electronics,1
20822.13,23,60106.07,14,15,2.9,travel,1
11325.599999999999,25,35648.38,20,12,18.34,electronics,0
26025.0,39,82430.78,15,17,3.93,utilities,0
3966.42,32,18374.68,20,16,16.57,utilities,0
4618.2300000000005,18,116095.69,14,13,10.11,grocery,0
5838.2699999999995,44,29067.47,13,10,7.87,grocery,0
11399.64,28,87742.54,11,13,6.68,entertainment,1
36554.58,23,38069.49,10,16,8.45,travel,0
13368.060000000001,30,282302.7,10,8,12.17,entertainment,0
19276.739999999998,25,59263.38,13,14,0.85,electronics,0
15758.22,31,40274.49,17,13,27.1,grocery,0
41455.8,31,92662.21,14,19,5.98,utilities,0
14184.72,53,176650.3,19,6,26.72,entertainment,0
13545.900000000001,56,109572.34,11,19,0.46,travel,0
11337.900000000001,53,118841.9,13,19,16.9,utilities,1
7034.52,28,151253.73,17,13,3.51,travel,0
18448.68,22,78461.97,20,12,15.64,utilities,0
7024.83,46,64210.38,13,8,5.61,electronics,0
7168.200000000001,22,32540.23,13,18,0.55,grocery,0
7403.43,47,63807.88,17,14,9.32,electronics,0
8690.400000000001,20,43332.25,17,13,21.53,entertainment,0
25332.870000000003,46,108522.64,32,0,16.28,electronics,1
12962.61,24,150993.51,14,16,3.99,utilities,1
13424.550000000001,28,28595.64,18,12,6.48,travel,1
25456.739999999998,18,138389.34,10,12,10.99,entertainment,1
5717.46,21,43497.4,20,12,26.85,travel,0
12521.97,21,92597.68,13,16,9.2,travel,1
8972.19,27,148355.57,14,18,18.01,utilities,0
48643.350000000006,39,166720.69,15,17,4.48,entertainment,1
15663.57,19,44380.32,14,22,3.46,grocery,1
53632.53,42,22889.39,15,11,22.36,utilities,0
27498.69,37,233268.21,14,15,2.46,entertainment,0
26014.050000000003,27,66560.05,14,13,33.35,grocery,0
20643.48,43,37026.12,28,9,100.3,travel,1
7821.57,27,135339.74,13,16,2.11,entertainment,0
12707.82,19,116188.32,19,18,7.89,utilities,0
13295.01,27,69118.19,11,16,18.63,utilities,0
10663.5,37,174655.34,20,8,2.72,electronics,0
37091.159999999996,29,36519.84,20,7,8.35,travel,1
30762.510000000002,27,68033.42,14,15,1.94,travel,0
33724.38,25,88761.69,17,12,11.29,entertainment,1
6117.299999999999,26,118979.82,13,13,9.56,grocery,0
7591.5,41,31359.22,18,16,38.94,utilities,0
16562.73,25,127773.57,21,7,7.65,entertainment,0
12383.400000000001,18,39482.27,12,21,7.44,electronics,1
32948.13,38,30490.36,12,16,3.66,utilities,0
15485.34,46,49342.32,11,11,31.04,entertainment,0
17238.6,31,137958.64,13,16,29.78,travel,1
10832.19,35,30365.99,19,10,0.53,electronics,0
21844.739999999998,23,180441.61,11,13,12.61,utilities,0
11395.289999999999,30,72544.49,14,11,12.72,travel,1
18631.53,27,39356.25,13,9,1.98,entertainment,1
12740.550000000001,44,84634.54,16,14,26.68,grocery,1
4774.14,38,24212.97,14,16,9.28,grocery,1
11656.59,27,13590.91,14,13,12.57,utilities,0
27546.300000000003,29,100554.15,17,10,8.14,travel,1
7299.599999999999,24,60625.95,13,20,0.0,grocery,1
13787.310000000001,46,30403.39,18,9,2.35,utilities,0
12743.579999999998,48,96369.2,10,13,14.23,utilities,0
22658.43,19,71173.49,14,13,11.95,utilities,1
3832.17,30,63684.28,10,16,22.94,grocery,1
8740.619999999999,36,82813.73,14,14,2.98,utilities,0
5304.0,29,32171.55,13,13,19.56,grocery,0
8867.400000000001,32,140707.02,13,9,4.67,entertainment,0
5617.65,26,28043.04,13,11,0.0,utilities,0
35071.2,18,67997.39,22,14,10.97,travel,0
11254.8,29,21253.25,17,19,18.16,travel,0
14805.449999999999,49,55306.79,13,17,7.89,utilities,0
10052.369999999999,29,79868.27,11,15,17.8,utilities,1
21011.04,27,61717.42,27,12,17.19,electronics,1
33547.62,30,54731.31,18,20,13.14,utilities,1
18392.19,22,112999.37,15,23,9.74,grocery,1
7772.67,32,128459.94,13,17,27.23,grocery,1
20849.46,36,25659.0,12,10,3.27,travel,0
26934.93,52,52588.88,14,17,19.46,utilities,0
23558.46,29,164392.81,14,19,5.78,utilities,0
10588.349999999999,30,67709.95,14,14,2.89,travel,0
5783.91,32,55722.06,14,16,3.03,grocery,0
7465.62,32,59999.85,14,11,18.56,electronics,1
18584.85,34,25816.47,24,7,21.62,electronics,1
22454.579999999998,53,121393.25,14,16,25.23,grocery,0
9973.02,19,75198.01,17,12,22.05,utilities,0
15661.439999999999,26,29965.07,11,14,7.08,electronics,1
13788.51,51,39127.54,13,9,21.95,entertainment,1
12992.16,59,92940.08,10,13,28.08,entertainment,1
41114.43,35,37947.77,27,1,19.08,electronics,1
14003.849999999999,21,79208.68,20,13,23.95,travel,0
9805.98,29,84689.09,18,11,12.74,grocery,1
7820.969999999999,18,49793.74,13,12,6.72,entertainment,1
17204.34,36,118681.69,14,11,2.47,entertainment,0
5507.67,40,82612.86,14,17,9.96,utilities,0
13009.47,28,125314.56,13,19,10.74,entertainment,0
9144.81,48,32547.09,11,15,0.93,entertainment,1
14413.5,23,46010.15,13,19,13.11,grocery,0
20792.489999999998,21,45172.97,22,8,9.21,travel,1
48661.83,22,101790.86,27,22,2.66,grocery,0
23860.32,25,37794.89,27,10,101.6,travel,1
51671.399999999994,18,48746.54,20,14,13.98,travel,0
9967.11,32,151875.25,14,16,10.08,grocery,1
12965.099999999999,33,50557.75,13,11,17.98,entertainment,1
19346.28,29,36798.54,22,10,18.19,electronics,1
15912.27,32,48452.55,14,14,16.03,entertainment,0
5577.12,43,36118.11,12,15,14.02,entertainment,0
24728.61,26,59881.18,21,13,2.4,grocery,1
2776.2,29,38273.08,14,10,8.69,grocery,0
3823.71,33,75835.17,14,15,10.66,electronics,0
29109.75,29,80601.4,19,13,8.07,travel,1
34928.04,24,92895.71,15,20,16.44,utilities,1
63409.68000000001,27,51864.51,20,0,8.55,electronics,1
18053.4,28,60891.28,19,11,2.71,grocery,0
10265.28,28,76302.93,20,18,2.08,utilities,0
15315.96,42,54967.82,22,2,31.11,travel,1
46372.08,47,109274.62,20,11,19.02,entertainment,1
66992.19,26,44108.32,25,0,29.13,electronics,1
14237.579999999998,25,143583.15,18,9,7.56,travel,1
8968.26,26,30823.36,18,15,3.82,electronics,1
16594.260000000002,33,111579.43,21,11,6.25,grocery,0
29092.86,39,38823.96,12,15,18.83,entertainment,1
10880.039999999999,25,71938.81,18,15,16.29,electronics,1
7608.39,36,66498.16,13,13,14.41,utilities,0
26559.090000000004,27,96631.38,36,3,23.54,electronics,1
5202.66,31,78841.03,14,16,9.3,utilities,0
10740.869999999999,30,218105.5,17,13,10.26,utilities,0
33873.659999999996,32,80154.09,11,13,13.01,entertainment,0
59040.240000000005,24,82402.61,31,9,26.54,electronics,0
6318.39,38,63894.82,11,18,24.96,electronics,1
31007.699999999997,39,46037.5,13,13,29.12,electronics,1
11460.03,18,54356.16,14,14,21.68,utilities,1
6172.5,48,95553.37,11,21,2.86,entertainment,0
10558.89,27,56843.07,14,21,14.57,grocery,0
28114.47,22,61414.9,10,15,1.3,travel,1
10587.18,18,57389.38,20,15,9.4,utilities,0
5856.96,48,79356.65,19,15,29.84,travel,0
29172.840000000004,19,38970.99,15,12,12.69,utilities,0
9711.42,23,91700.44,13,16,6.46,electronics,0
11653.2,27,40283.86,10,10,2.32,electronics,1
20265.84,37,51225.88,11,15,20.73,utilities,1
9497.130000000001,20,49573.03,14,10,7.54,grocery,1
11360.369999999999,33,44762.26,20,19,11.54,grocery,0
30477.0,19,46298.04,10,7,25.6,travel,0
8108.13,23,105792.57,18,8,3.91,travel,1
8688.36,29,184221.95,15,21,5.56,entertainment,0
7926.63,50,21700.25,13,13,6.86,electronics,0
8515.2,31,63046.24,12,15,1.39,entertainment,0
13525.02,34,82154.89,17,14,17.26,electronics,0
10551.539999999999,35,59390.14,22,8,28.01,entertainment,0
9785.22,31,62751.18,12,13,2.02,travel,0
22346.489999999998,26,47377.32,12,16,0.93,utilities,1
12137.64,28,46092.56,12,12,13.92,grocery,1
39523.86,32,65124.76,12,11,27.63,entertainment,0
18166.98,18,45102.17,13,22,3.14,electronics,1
14974.920000000002,50,28876.55,14,11,5.23,utilities,1
6415.38,41,58606.57,17,11,18.26,entertainment,1
6223.349999999999,41,45810.13,14,18,2.23,electronics,1
5708.67,24,102080.82,11,15,13.45,utilities,1
22583.79,30,82147.42,13,14,3.43,entertainment,0
24036.78,18,91928.95,16,20,19.02,utilities,0
12410.07,24,32239.77,14,13,6.96,utilities,0
14114.04,49,204302.62,18,14,7.37,utilities,0
21190.62,26,22633.43,24,5,47.51,electronics,1
11134.11,33,39275.04,26,12,7.52,electronics,0
20749.29,32,41620.57,14,10,20.52,travel,0
14882.099999999999,35,90477.59,21,11,3.3,travel,0
17710.89,41,318895.56,13,17,26.93,utilities,0
5195.64,28,65181.36,14,13,31.93,grocery,0
5481.63,18,47581.2,15,17,27.8,grocery,0
19709.22,19,44070.18,22,1,121.15,travel,1
18259.5,43,83908.14,24,10,100.74,grocery,1
8349.84,41,57483.52,13,8,20.72,travel,0
16891.68,24,100711.79,10,11,10.77,electronics,1
14378.939999999999,36,153050.27,15,17,3.99,electronics,0
4512.99,27,192316.28,12,13,2.75,utilities,0
15332.400000000001,23,55789.11,10,10,33.37,travel,1
16733.64,34,40237.97,11,13,15.23,electronics,0
14077.26,32,71663.14,10,15,7.42,utilities,0
9994.02,32,70354.01,10,13,9.19,electronics,1
13993.349999999999,32,71890.22,13,21,4.93,entertainment,0
6063.450000000001,23,81808.1,13,10,16.79,entertainment,0
5756.37,18,70490.58,18,17,2.09,electronics,0
24186.72,24,180010.63,10,18,26.53,entertainment,0
29764.02,18,20778.24,22,16,34.7,electronics,0
20470.170000000002,36,78538.34,12,16,9.47,electronics,0
12810.39,19,61842.2,7,11,16.28,utilities,1
67532.97,24,26288.92,23,10,106.33,travel,1
24347.670000000002,26,84887.61,14,13,13.58,utilities,0
18079.11,34,196520.56,10,17,19.01,grocery,0
25115.58,18,43845.94,29,0,147.67,electronics,1
110117.40000000001,18,39898.91,23,2,24.65,grocery,1
38697.69,32,83969.57,30,5,11.19,grocery,1
38132.19,18,25667.24,14,20,2.83,utilities,0
44181.03,33,27060.41,12,10,6.42,utilities,1
33362.07,28,24549.78,14,13,25.47,grocery,0
11257.05,45,168462.01,17,15,19.56,grocery,1
7006.11,31,183634.07,14,12,8.95,grocery,1
15476.22,36,104801.05,14,13,5.97,entertainment,0
14296.170000000002,25,45796.63,19,16,13.18,travel,1
30626.04,30,50211.78,11,11,13.49,utilities,0
9488.52,29,20619.41,14,12,4.78,electronics,0
19433.82,29,134096.17,12,13,10.81,entertainment,0
11423.58,26,80053.6,14,10,2.85,entertainment,0
10059.0,21,74920.36,24,12,16.27,travel,0
14637.810000000001,32,48291.08,39,4,78.36,grocery,1
24707.43,25,140014.78,10,11,13.3,travel,1
12901.71,23,84451.6,12,16,4.38,utilities,1
8381.01,20,60334.07,13,11,6.27,electronics,1
4792.74,29,28372.42,27,12,17.26,electronics,0
15413.550000000001,24,99109.72,13,11,0.28,electronics,0
16425.81,41,61682.96,16,11,30.09,electronics,0
29727.840000000004,21,45362.54,25,11,15.67,travel,0
20789.43,56,70321.13,10,14,2.9,travel,1
26058.659999999996,30,55188.68,14,13,3.13,electronics,1
2389.7400000000002,31,59246.62,13,12,0.87,electronics,1
13656.21,24,19178.74,20,10,16.74,entertainment,0
49588.44,44,82781.88,10,13,7.01,entertainment,0
23861.46,22,70470.05,10,14,8.5,utilities,0
11187.78,29,84265.23,18,15,2.0,travel,1
13604.01,40,51542.38,16,12,19.24,travel,0
26551.92,21,78730.59,18,12,1.88,travel,0
33709.83,31,33428.2,19,14,12.74,grocery,0
17038.739999999998,30,41252.27,12,10,33.16,entertainment,1
15824.73,32,163375.72,13,12,7.7,entertainment,0
19511.52,29,66843.59,13,15,19.34,travel,0
27579.78,38,61695.03,14,15,7.02,electronics,1
6496.32,18,64131.37,18,6,3.56,entertainment,0
54729.81,24,47639.5,10,8,11.68,travel,1
47024.01,24,61770.04,14,15,5.6,travel,0
5918.25,24,123029.96,15,12,26.03,entertainment,0
44424.149999999994,37,23941.06,28,5,100.55,electronics,1
6607.469999999999,26,65986.25,13,16,1.41,electronics,1
18231.09,45,57276.17,35,0,38.93,travel,1
29883.36,48,44314.59,20,14,17.79,entertainment,0
45290.43,23,67094.03,24,13,76.17,travel,1
47087.76,23,90279.9,20,11,2.09,travel,0
9274.98,32,75440.66,15,13,14.41,grocery,0
5212.53,37,86548.26,18,19,17.49,electronics,1
9525.57,18,19724.83,10,13,10.03,entertainment,0
15612.57,48,51482.56,26,0,7.78,grocery,1
15717.300000000001,20,45719.69,16,11,9.59,entertainment,0
12602.79,27,73173.66,18,12,13.59,travel,1
11666.400000000001,35,44530.81,15,13,1.17,grocery,0
17136.39,47,19129.64,24,13,7.06,electronics,1
2469.3,19,17518.31,13,12,13.17,travel,0
45144.270000000004,56,122891.08,13,9,23.56,grocery,0
20603.010000000002,20,47044.29,13,9,4.4,electronics,0
24420.54,49,262253.16,13,9,11.06,entertainment,0
13692.78,47,32999.78,10,14,4.1,utilities,0
6104.85,18,76873.13,13,15,10.19,electronics,0
7907.099999999999,43,109599.91,12,13,18.01,utilities,0
8874.27,22,193747.67,20,10,13.72,travel,0
8078.52,23,56779.19,13,20,17.84,grocery,0
9404.099999999999,29,80996.6,13,14,3.2,grocery,0
29609.760000000002,27,46217.37,13,10,12.92,utilities,1
4066.62,39,72854.22,14,15,6.82,grocery,0
12577.23,56,52669.73,20,15,18.14,electronics,0
14398.619999999999,24,59805.06,20,9,18.45,electronics,0
40707.93,24,47429.68,26,3,107.94,travel,1
10153.53,23,36926.15,17,11,4.03,travel,0
11889.03,21,106141.32,12,11,4.16,entertainment,0
7361.52,48,32445.0,20,15,14.6,travel,0
18018.54,25,36637.77,21,8,1.62,travel,0
12657.36,18,67601.37,22,11,21.99,entertainment,0
6396.719999999999,18,48642.7,14,15,17.04,grocery,0
37691.37,26,74989.29,23,10,12.58,utilities,0
26491.199999999997,24,86920.32,12,14,1.13,entertainment,0
9329.16,28,10884.72,13,14,3.59,travel,1
32004.36,52,39368.95,14,14,13.61,grocery,0
8319.24,22,53649.69,21,13,11.92,electronics,0
31988.58,24,132413.52,24,14,27.81,electronics,1
7649.13,31,79934.58,13,17,6.15,utilities,0
5597.22,30,197235.51,11,12,14.36,entertainment,1
23079.72,25,63850.73,18,6,13.68,entertainment,0
35723.79,18,134875.43,14,16,4.43,travel,1
39560.19,19,115403.49,14,16,2.82,travel,0
15297.93,31,107893.06,35,0,61.54,travel,1
36813.81,35,35703.09,21,0,72.26,electronics,1
12411.599999999999,33,68566.68,23,15,22.18,electronics,1
28097.129999999997,20,96463.09,14,8,8.78,entertainment,1
20881.68,29,52024.77,20,13,28.79,travel,1
15878.400000000001,26,86446.47,24,21,74.6,grocery,1
6841.92,18,41831.94,15,12,15.52,utilities,0
19250.85,48,32641.02,20,17,1.55,utilities,1
28202.61,22,36804.92,15,18,19.03,travel,1
3918.2699999999995,45,44335.54,11,10,8.24,electronics,0
6835.68,33,29107.95,13,18,0.69,grocery,0
9525.99,29,159806.54,14,12,4.03,electronics,0
10621.41,33,48053.98,15,16,28.12,electronics,1
13290.51,19,50388.02,12,19,12.64,utilities,0
4935.450000000001,37,59920.19,18,22,7.68,travel,0
21265.68,47,54695.99,19,10,16.4,electronics,1
11076.84,29,195478.84,12,12,11.74,grocery,1
12525.39,30,44333.22,14,16,6.65,electronics,0
31131.120000000003,24,42063.68,14,15,15.47,utilities,1
9017.34,22,77906.17,20,10,7.32,electronics,0
6337.349999999999,24,187390.65,19,15,1.34,travel,1
35348.399999999994,19,85947.67,18,16,9.63,travel,0
19500.989999999998,48,88703.29,21,19,19.68,utilities,0
39672.57,31,30914.11,21,11,7.08,electronics,0
32119.23,19,17914.38,26,6,148.53,electronics,1
48749.729999999996,27,25918.46,13,13,7.77,electronics,0
28314.0,59,81944.87,17,13,18.05,utilities,1
3933.18,28,114863.5,16,15,2.02,electronics,0
9931.2,37,98536.13,10,22,29.72,travel,0
29626.409999999996,23,35117.91,7,21,2.59,utilities,0
17412.239999999998,27,51273.6,10,15,2.35,utilities,0
16944.449999999997,19,64413.99,29,0,29.45,travel,1
6242.91,43,65930.4,19,17,8.38,utilities,0
54688.950000000004,27,39075.96,24,4,11.63,electronics,1
13403.22,46,34815.19,15,15,9.86,grocery,0
23489.79,25,47305.06,20,13,14.7,travel,1
24879.54,26,43283.0,10,8,15.69,travel,1
15257.099999999999,46,77475.67,21,15,28.67,travel,1
6544.650000000001,24,26770.16,12,12,29.72,utilities,1
24052.44,18,23115.39,11,10,14.6,electronics,0
19526.16,49,75427.04,18,15,17.45,utilities,0
10162.95,36,75744.95,14,19,15.7,electronics,1
28763.04,39,68746.4,16,13,1.05,electronics,1
48319.44,49,75338.88,10,13,18.82,entertainment,1
15709.14,27,37642.14,11,11,12.67,electronics,0
6796.92,28,100887.32,16,10,9.66,electronics,0
7598.64,28,28161.3,21,10,6.83,grocery,0
7060.62,24,100832.39,19,14,6.04,electronics,0
14068.439999999999,42,72082.7,13,14,10.37,entertainment,0
9099.45,46,111516.29,17,14,2.15,grocery,0
15573.93,33,122387.84,12,15,2.35,utilities,1
17307.69,32,33618.5,9,16,13.87,utilities,1
4548.12,34,71000.45,14,11,1.46,electronics,0
14242.5,23,66800.97,13,13,1.35,grocery,0
32029.92,18,64706.61,9,14,19.38,utilities,0
13016.07,28,59808.94,19,10,14.5,utilities,0
8680.68,29,33479.48,13,19,3.43,utilities,0
19857.93,34,64993.43,12,13,4.09,entertainment,1
4388.34,29,70503.38,11,10,2.76,utilities,1
11202.210000000001,21,48111.95,25,2,33.28,electronics,1
9754.8,39,61036.04,10,13,31.98,entertainment,0
12683.369999999999,18,102841.89,11,14,12.03,utilities,0
32407.44,18,111073.06,14,9,5.14,electronics,1
20776.260000000002,27,42614.58,20,13,13.3,travel,0
21343.41,47,125625.02,15,12,12.45,utilities,0
12709.439999999999,27,80640.74,10,18,2.02,entertainment,1
9922.8,49,45133.27,18,10,21.77,grocery,1
13505.189999999999,27,55044.84,13,10,6.81,travel,0
8171.52,27,67871.89,13,18,20.5,travel,1
7086.93,48,145430.74,14,11,26.18,grocery,0
15204.119999999999,24,61592.52,17,9,12.05,entertainment,0
13386.57,29,170654.98,9,15,3.32,grocery,0
12553.14,19,48834.92,16,10,36.71,utilities,0
